,scene_id,frame_id,rgb_path,visib_fract,obj_id,idx_obj,obj_poses
11,000000,843,datasets/bop23_challenge/datasets/ycbv/train_pbr/000000/rgb/000843.jpg,0.9302297239656329,1,9,"[[-8.56822968e-01  4.87652868e-01 -1.67478964e-01  1.65080948e+01]
 [-5.03604650e-01 -7.21807003e-01  4.74738985e-01 -6.29119110e+01]
 [ 1.10620350e-01  4.91110414e-01  8.64044964e-01  5.90843384e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
12,000009,284,datasets/bop23_challenge/datasets/ycbv/train_pbr/000009/rgb/000284.jpg,0.9134021509091694,1,8,"[[ 9.74828541e-01  2.03924313e-01 -9.01344866e-02 -1.01299370e+02]
 [-1.27422243e-01  8.41312051e-01  5.25316656e-01 -1.29615509e+02]
 [ 1.82956070e-01 -5.00608504e-01  8.46119463e-01  8.72011963e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
13,000002,724,datasets/bop23_challenge/datasets/ycbv/train_pbr/000002/rgb/000724.jpg,0.9777089366287292,1,18,"[[-2.75938690e-01 -8.40822399e-01 -4.65699196e-01  1.58522522e+02]
 [ 8.72843206e-01 -4.22094107e-01  2.44911209e-01  1.47607849e+02]
 [-4.02495623e-01 -3.38901877e-01  8.50378036e-01  1.07769470e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
14,000008,835,datasets/bop23_challenge/datasets/ycbv/train_pbr/000008/rgb/000835.jpg,0.9946212276739889,1,1,"[[ 5.94974399e-01 -6.12896264e-01  5.19965112e-01  7.72253799e+01]
 [ 7.05624044e-01  7.08064258e-01  2.71974541e-02  8.38728638e+01]
 [-3.84837955e-01  3.50718081e-01  8.53754401e-01  7.98678955e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
15,000006,239,datasets/bop23_challenge/datasets/ycbv/train_pbr/000006/rgb/000239.jpg,0.9774529530121908,1,13,"[[-7.48632014e-01  4.83881354e-01  4.53220785e-01 -1.29034815e-04]
 [-4.21854883e-01 -8.75030100e-01  2.37404585e-01  1.10160639e-04]
 [ 5.11457443e-01 -1.34647423e-02  8.59203100e-01  9.75966125e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
16,000009,141,datasets/bop23_challenge/datasets/ycbv/train_pbr/000009/rgb/000141.jpg,0.8647029455816275,1,7,"[[ 5.24133444e-01 -6.61569297e-01 -5.36293089e-01  6.43049393e+01]
 [ 8.50784421e-01  3.78593236e-01  3.64462823e-01 -5.87097397e+01]
 [-3.80804129e-02 -6.47296965e-01  7.61286139e-01  9.00562988e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
17,000006,569,datasets/bop23_challenge/datasets/ycbv/train_pbr/000006/rgb/000569.jpg,0.8614365766683647,1,2,"[[-7.54297912e-01  4.54662114e-01 -4.73621398e-01  8.92365265e+01]
 [-6.52970433e-01 -5.94577551e-01  4.69156027e-01  1.68445496e+02]
 [-6.82971478e-02  6.63144112e-01  7.45369315e-01  1.21495007e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
18,000003,604,datasets/bop23_challenge/datasets/ycbv/train_pbr/000003/rgb/000604.jpg,0.8298192771084337,1,8,"[[ 8.61702859e-01  1.81911122e-02  5.07087111e-01  2.80846832e+02]
 [-3.01980555e-01  8.21492791e-01  4.83691365e-01  8.07185059e+01]
 [-4.07769531e-01 -5.69928646e-01  7.13376045e-01  1.18549841e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
19,000008,255,datasets/bop23_challenge/datasets/ycbv/train_pbr/000008/rgb/000255.jpg,0.9897204437905118,1,4,"[[-9.43867803e-01 -2.81382233e-01 -1.73024416e-01 -3.34698105e+01]
 [ 1.09962322e-01 -7.61581957e-01  6.38671339e-01  4.52201576e+01]
 [-3.11483055e-01  5.83795190e-01  7.49774277e-01  5.81788635e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
20,000005,974,datasets/bop23_challenge/datasets/ycbv/train_pbr/000005/rgb/000974.jpg,0.8768662976010736,1,5,"[[ 5.33739448e-01  4.83240306e-01 -6.93974793e-01 -1.72259445e+02]
 [-7.13653862e-01  6.97653174e-01 -6.30730838e-02 -1.37428864e+02]
 [ 4.53674287e-01  5.28922379e-01  7.17231333e-01  9.71883911e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
21,000007,27,datasets/bop23_challenge/datasets/ycbv/train_pbr/000007/rgb/000027.jpg,0.8109398532380556,1,4,"[[-7.32127368e-01  2.12959021e-01  6.47022605e-01  4.77483139e+01]
 [-5.17421722e-01 -7.91645169e-01 -3.24920058e-01  5.15464096e+01]
 [ 4.43017572e-01 -5.72666347e-01  6.89774394e-01  7.54998474e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
22,000008,925,datasets/bop23_challenge/datasets/ycbv/train_pbr/000008/rgb/000925.jpg,0.8005204594400575,1,4,"[[ 6.94281638e-01 -5.20312905e-01  4.97239858e-01 -1.02660812e+02]
 [ 3.10601056e-01  8.39862049e-01  4.45150256e-01 -3.19370251e+01]
 [-6.49230301e-01 -1.54616445e-01  7.44710565e-01  1.26622876e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
23,000006,881,datasets/bop23_challenge/datasets/ycbv/train_pbr/000006/rgb/000881.jpg,0.8209794348276372,1,3,"[[-6.11041933e-02  9.68792498e-01 -2.40223512e-01  3.85070816e-05]
 [-7.28211701e-01 -2.07866341e-01 -6.53069198e-01 -7.03044279e-05]
 [-6.82622910e-01  1.35028318e-01  7.18187511e-01  9.33394653e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
24,000000,975,datasets/bop23_challenge/datasets/ycbv/train_pbr/000000/rgb/000975.jpg,0.9129789405325169,1,10,"[[-7.72937000e-01 -2.29706168e-02  6.34066999e-01  4.07374344e+01]
 [ 1.44034892e-01 -9.79606211e-01  1.40092030e-01  7.46367188e+01]
 [ 6.17917895e-01  1.99610069e-01  7.60482311e-01  1.25676440e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
25,000000,873,datasets/bop23_challenge/datasets/ycbv/train_pbr/000000/rgb/000873.jpg,0.9593251150372095,1,7,"[[ 5.41214645e-01  8.39917600e-01 -4.03151065e-02  1.45802521e+02]
 [-6.10146463e-01  4.25244898e-01  6.68497086e-01 -2.76809464e+01]
 [ 5.78626156e-01 -3.37202370e-01  7.42621362e-01  1.00781360e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
26,000006,842,datasets/bop23_challenge/datasets/ycbv/train_pbr/000006/rgb/000842.jpg,0.8353710307352692,1,12,"[[ 7.88040638e-01  2.79458761e-01 -5.48538744e-01 -2.22245575e+02]
 [-5.68474591e-01  6.72313333e-01 -4.74163949e-01  4.46124878e+01]
 [ 2.36280650e-01  6.85490787e-01  6.88675404e-01  1.22082690e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
27,000005,791,datasets/bop23_challenge/datasets/ycbv/train_pbr/000005/rgb/000791.jpg,1.0,1,12,"[[-1.31992742e-01  6.13911748e-01  7.78261125e-01  3.70093471e-06]
 [-9.38402295e-01 -3.30326736e-01  1.01417378e-01 -1.93087602e-04]
 [ 3.19341719e-01 -7.16935635e-01  6.19696856e-01  8.68616516e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
28,000007,608,datasets/bop23_challenge/datasets/ycbv/train_pbr/000007/rgb/000608.jpg,1.0,1,9,"[[-7.10663080e-01  8.19827151e-03 -7.03485072e-01 -6.39776573e+01]
 [ 2.92516887e-01 -9.05959129e-01 -3.06059420e-01 -1.15560127e+02]
 [-6.39837682e-01 -4.23286289e-01  6.41433179e-01  9.11834351e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
29,000002,337,datasets/bop23_challenge/datasets/ycbv/train_pbr/000002/rgb/000337.jpg,0.8148371936891574,1,10,"[[ 7.96471238e-01  2.10487768e-01  5.66858411e-01 -1.27086413e+00]
 [ 1.29936382e-01  8.55980277e-01 -5.00414133e-01 -1.69769882e+02]
 [-5.90550661e-01  4.72221017e-01  6.54413640e-01  1.09246179e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
30,000004,841,datasets/bop23_challenge/datasets/ycbv/train_pbr/000004/rgb/000841.jpg,1.0,1,11,"[[ 1.54441344e-02  9.97586071e-01  6.77029341e-02  1.23412964e+02]
 [-7.01141119e-01 -3.74689773e-02  7.12037504e-01 -3.45052834e+01]
 [ 7.12855399e-01 -5.84661551e-02  6.98869765e-01  8.92754761e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
31,000004,351,datasets/bop23_challenge/datasets/ycbv/train_pbr/000004/rgb/000351.jpg,0.9132231404958677,1,12,"[[-2.96494305e-01 -5.18606603e-01 -8.01958978e-01 -1.69187439e+02]
 [ 9.25675094e-01 -3.62662971e-01 -1.07708715e-01  2.25258198e+01]
 [-2.34982401e-01 -7.74288476e-01  5.87588787e-01  1.12014514e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
32,000004,873,datasets/bop23_challenge/datasets/ycbv/train_pbr/000004/rgb/000873.jpg,0.8836966943182292,1,14,"[[-2.13808298e-01  4.84068722e-01 -8.48506570e-01 -9.04253922e+01]
 [-9.51535165e-01 -2.99754292e-01  6.87613413e-02  7.09877701e+01]
 [-2.21058324e-01  8.22085619e-01  5.24698436e-01  8.72200562e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
33,000002,575,datasets/bop23_challenge/datasets/ycbv/train_pbr/000002/rgb/000575.jpg,1.0,1,12,"[[ 5.11847176e-02 -7.79969871e-01  6.23720348e-01 -8.03374496e-05]
 [ 7.27271616e-01 -3.98908824e-01 -5.58522820e-01  1.57214759e-04]
 [ 6.84438527e-01  4.82201964e-01  5.46831906e-01  8.76123596e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
34,000003,82,datasets/bop23_challenge/datasets/ycbv/train_pbr/000003/rgb/000082.jpg,0.8491467210475475,1,13,"[[-6.73684418e-01 -2.00325042e-01  7.11350739e-01 -1.41343822e+01]
 [-3.02719086e-01 -8.03297579e-01 -5.12908220e-01  1.02973007e+02]
 [ 6.74174428e-01 -5.60877502e-01  4.80526268e-01  9.89423889e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
35,000005,211,datasets/bop23_challenge/datasets/ycbv/train_pbr/000005/rgb/000211.jpg,0.9472596843615495,1,15,"[[ 5.01591921e-01 -1.30174771e-01  8.55254412e-01 -1.15447707e-04]
 [ 4.01902422e-02  9.91053104e-01  1.27273262e-01 -3.68625151e-05]
 [-8.64170313e-01 -2.94663701e-02  5.02336025e-01  1.02541724e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
36,000008,899,datasets/bop23_challenge/datasets/ycbv/train_pbr/000008/rgb/000899.jpg,0.891288761426779,1,11,"[[ 2.84663320e-01  5.20259798e-01 -8.05168748e-01  2.13351562e+02]
 [-9.57641661e-01  1.16246872e-01 -2.63456494e-01 -1.57715393e+02]
 [-4.34673689e-02  8.46059442e-01  5.31313539e-01  1.29033777e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
37,000006,647,datasets/bop23_challenge/datasets/ycbv/train_pbr/000006/rgb/000647.jpg,0.8488421650802671,1,1,"[[ 4.94255751e-01  4.17861789e-01  7.62300968e-01 -2.66055813e+01]
 [-8.68723691e-01  2.05036134e-01  4.50865090e-01  1.88357101e+02]
 [ 3.21000777e-02 -8.85071576e-01  4.64346737e-01  1.14563245e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
38,000007,71,datasets/bop23_challenge/datasets/ycbv/train_pbr/000007/rgb/000071.jpg,0.8714128035320088,1,16,"[[ 7.96157181e-01 -2.20066950e-01  5.63652635e-01  2.08322906e+02]
 [-3.12377036e-01  6.48305178e-01  6.94349349e-01 -3.31022415e+01]
 [-5.18222272e-01 -7.28883386e-01  4.47409004e-01  9.28097412e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
39,000001,834,datasets/bop23_challenge/datasets/ycbv/train_pbr/000001/rgb/000834.jpg,1.0,1,2,"[[ 4.37132455e-02 -5.36869943e-01  8.42531800e-01  8.03243408e+01]
 [ 8.77496719e-01  4.23784822e-01  2.24512696e-01 -8.36299057e+01]
 [-4.77586329e-01  7.29504704e-01  4.89626616e-01  1.13148340e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
40,000003,107,datasets/bop23_challenge/datasets/ycbv/train_pbr/000003/rgb/000107.jpg,0.9451275517762436,1,20,"[[-2.79612750e-01 -3.75632226e-01  8.83582234e-01 -1.43769211e+02]
 [ 8.02990913e-01 -5.95991254e-01  7.38904520e-04  1.11845779e+01]
 [ 5.26329517e-01  7.09714949e-01  4.68275636e-01  7.33377808e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
41,000009,276,datasets/bop23_challenge/datasets/ycbv/train_pbr/000009/rgb/000276.jpg,0.8622870283265391,1,8,"[[ 8.01704764e-01  5.97451270e-01 -1.79285835e-02 -9.48184280e+01]
 [-3.12379986e-01  4.44370359e-01  8.39615226e-01 -1.62538879e+02]
 [ 5.09596109e-01 -6.67523026e-01  5.42885661e-01  9.81552612e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
42,000006,893,datasets/bop23_challenge/datasets/ycbv/train_pbr/000006/rgb/000893.jpg,0.937455376267314,1,3,"[[ 2.05616921e-01  6.30286872e-01  7.48638868e-01  1.44546502e-04]
 [-5.26322663e-01  7.16151774e-01 -4.58378792e-01  1.14219416e-04]
 [-8.25049162e-01 -2.99775153e-01  4.78987187e-01  1.14160400e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
43,000007,878,datasets/bop23_challenge/datasets/ycbv/train_pbr/000007/rgb/000878.jpg,1.0,1,16,"[[-3.40483516e-01 -9.38951373e-01 -4.94091325e-02 -1.52539978e+02]
 [ 4.63029802e-01 -2.13176042e-01  8.60325158e-01  1.03106491e+02]
 [-8.18336368e-01  2.70048648e-01  5.07345438e-01  9.48032532e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
44,000004,381,datasets/bop23_challenge/datasets/ycbv/train_pbr/000004/rgb/000381.jpg,0.9097102696500287,1,14,"[[ 7.45064691e-02  7.45060921e-01 -6.62822127e-01  2.93219177e+02]
 [-5.39507985e-01  5.89113355e-01  6.01561904e-01  7.79552031e+00]
 [ 8.38677585e-01  3.12777460e-01  4.45858985e-01  1.14532446e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
45,000004,748,datasets/bop23_challenge/datasets/ycbv/train_pbr/000004/rgb/000748.jpg,0.9961975120864794,1,6,"[[ 4.86976206e-01 -1.05672106e-01 -8.66999149e-01  1.40431778e+02]
 [ 2.93687999e-01  9.54665005e-01  4.86016572e-02 -2.45206223e+01]
 [ 8.22557926e-01 -2.78295100e-01  4.95933741e-01  9.96223450e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
46,000008,836,datasets/bop23_challenge/datasets/ycbv/train_pbr/000008/rgb/000836.jpg,0.8306316590563166,1,1,"[[-9.35298860e-01  1.22091964e-01  3.32130134e-01 -1.24059227e+02]
 [ 2.36254469e-01 -4.83305305e-01  8.42971206e-01 -7.07706680e+01]
 [ 2.63440162e-01  8.66896868e-01  4.23189551e-01  5.87763306e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
47,000009,815,datasets/bop23_challenge/datasets/ycbv/train_pbr/000009/rgb/000815.jpg,1.0,1,19,"[[-7.39446342e-01 -4.86674577e-01 -4.65153307e-01  1.28039841e+02]
 [ 6.04016125e-01 -1.74483657e-01 -7.77637720e-01 -1.35461472e+02]
 [ 2.97294855e-01 -8.55981171e-01  4.22980160e-01  1.03574731e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
48,000007,20,datasets/bop23_challenge/datasets/ycbv/train_pbr/000007/rgb/000020.jpg,0.8468384074941452,1,17,"[[ 3.67637157e-01  2.99559027e-01  8.80401790e-01  2.43613144e+02]
 [-5.99016368e-01  8.00428629e-01 -2.22114008e-02 -6.71586761e+01]
 [-7.11352408e-01 -5.19209325e-01  4.73708093e-01  9.80395203e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
49,000002,688,datasets/bop23_challenge/datasets/ycbv/train_pbr/000002/rgb/000688.jpg,0.9183351933302698,1,9,"[[-4.46147978e-01  2.19532907e-01 -8.67616057e-01 -6.61947327e+01]
 [-5.41820884e-01 -8.37850213e-01  6.66153729e-02 -1.30880234e+02]
 [-7.12307811e-01  4.99812722e-01  4.92752373e-01  1.09901550e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
50,000001,346,datasets/bop23_challenge/datasets/ycbv/train_pbr/000001/rgb/000346.jpg,1.0,1,15,"[[-1.65696338e-01  8.86127830e-01  4.32807654e-01  2.36285686e+01]
 [-3.36647063e-01 -4.63336080e-01  8.19749177e-01  1.28698778e+01]
 [ 9.26937819e-01 -9.87407193e-03  3.75085205e-01  6.80160156e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
51,000008,769,datasets/bop23_challenge/datasets/ycbv/train_pbr/000008/rgb/000769.jpg,1.0,1,16,"[[ 2.13578373e-01 -3.28214347e-01 -9.20141160e-01 -1.44923874e+02]
 [ 9.65974689e-01 -6.96830973e-02  2.49073043e-01 -5.20085793e+01]
 [-1.45867512e-01 -9.42029655e-01  3.02163839e-01  1.18073254e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
52,000001,99,datasets/bop23_challenge/datasets/ycbv/train_pbr/000001/rgb/000099.jpg,1.0,1,13,"[[-6.25868961e-02  2.12705895e-01 -9.75109816e-01  2.24286453e+02]
 [-9.85305429e-01 -1.68744415e-01  2.64321323e-02  9.47758484e+01]
 [-1.58922002e-01  9.62435305e-01  2.20141381e-01  1.03868774e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
53,000003,78,datasets/bop23_challenge/datasets/ycbv/train_pbr/000003/rgb/000078.jpg,0.8863021455986912,1,13,"[[ 2.49882653e-01 -4.36304361e-01 -8.64405692e-01  9.56311569e+01]
 [ 8.57047439e-01 -3.15767109e-01  4.07137394e-01 -1.24039093e+02]
 [-4.50586677e-01 -8.42573225e-01  2.95028806e-01  7.34766357e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
54,000004,524,datasets/bop23_challenge/datasets/ycbv/train_pbr/000004/rgb/000524.jpg,0.8381728984354283,1,9,"[[-8.54833007e-01 -4.87291962e-01  1.78347573e-01 -1.32712753e+02]
 [ 2.86114126e-01 -1.55891746e-01  9.45429504e-01  1.33007994e+01]
 [-4.32897240e-01  8.59211743e-01  2.72682041e-01  1.08461169e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
55,000002,299,datasets/bop23_challenge/datasets/ycbv/train_pbr/000002/rgb/000299.jpg,0.9083235000453844,1,20,"[[ 5.04649341e-01 -7.05261528e-01 -4.97931004e-01 -9.91915359e+01]
 [-4.55730893e-02  5.54193735e-01 -8.31139266e-01 -1.45477661e+02]
 [ 8.62120748e-01  4.42126155e-01  2.47532547e-01  9.17898804e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
56,000009,501,datasets/bop23_challenge/datasets/ycbv/train_pbr/000009/rgb/000501.jpg,0.9879711986446421,1,20,"[[-4.81399029e-01 -8.60392451e-01  1.67271495e-01  2.88670410e+02]
 [ 1.53992638e-01 -2.70894110e-01 -9.50211883e-01  1.98836502e+02]
 [ 8.62868011e-01 -4.31672513e-01  2.62902319e-01  1.22193372e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
57,000002,298,datasets/bop23_challenge/datasets/ycbv/train_pbr/000002/rgb/000298.jpg,0.9999438454627134,1,20,"[[ 5.01204252e-01 -2.09303677e-01 -8.39634597e-01 -9.33216248e+01]
 [-4.92050946e-01  7.29233921e-01 -4.75503653e-01  8.25710983e+01]
 [ 7.11814702e-01  6.51467443e-01  2.62507081e-01  1.00486615e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
58,000005,458,datasets/bop23_challenge/datasets/ycbv/train_pbr/000005/rgb/000458.jpg,0.9828445388448657,1,1,"[[-4.83185828e-01 -7.22142398e-01 -4.95017022e-01 -5.63486137e+01]
 [ 5.36268175e-01  2.02812657e-01 -8.19318891e-01  4.00745811e+01]
 [ 6.92060649e-01 -6.61345124e-01  2.89265782e-01  6.04498413e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
59,000005,205,datasets/bop23_challenge/datasets/ycbv/train_pbr/000005/rgb/000205.jpg,0.980703322902697,1,15,"[[ 1.06821820e-01 -9.76244271e-01 -1.88510910e-01 -1.24649712e-04]
 [ 2.74404258e-01 -1.53286055e-01  9.49318647e-01 -2.34161809e-04]
 [-9.55662906e-01 -1.53136224e-01  2.51511186e-01  1.14619897e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
